%time,field.header.seq,field.header.stamp,field.header.frame_id,field.values0,field.values1,field.values2,field.values3,field.values4,field.values5,field.values6
1735739966058604032,97,1735739966,,0.025782523602247236,-0.002059609608259052,0.00087838838808234,0.999968409538269,0.006918853148818016,-0.0027675412129610777,0.0027675412129610777
1735739966069549824,98,1735739966,,0.026379692461341617,-0.0021582553884945807,0.0010130185168236,0.9999454021453857,0.009686394594609737,-0.0027675412129610777,0.0027675412129610777
1735739966079971584,99,1735739966,,0.026970302145928143,-0.0022742976411245764,0.0116144916974,0.9999215006828308,0.01107016485184431,-0.004151311703026295,0.004151311703026295
1735739966090755584,100,1735739966,,0.027553471215069295,-0.0024121410353109243,0.0132318958640097,0.999880313873291,0.013837706297636032,-0.005535082425922155,0.004151311703026295
1735739966098661120,101,1735739966,,0.028127608280628918,-0.0025760408747009934,0.015021901577711,0.9998602271080017,0.015221476554870605,-0.005535082425922155,0.004151311703026295
1735739966109172224,102,1735739966,,0.028690825067460537,-0.002769344514235854,0.0169820068404074,0.9998228549957275,0.01660524681210518,-0.006918853148818016,0.005535082425922155
1735739966119633664,103,1735739966,,0.02924114847555757,-0.002994646027218551,0.01907657738775,0.9998123049736023,0.01660524681210518,-0.00830262340605259,0.005535082425922155
1735739966130915072,104,1735739966,,0.02977604666724801,-0.0032540067960508167,0.0213087927550075,0.999799907207489,0.01660524681210518,-0.009686394594609737,0.005535082425922155
1735739966139027968,105,1735739966,,0.030292654037475587,-0.003547382794786244,0.023681505583226,0.9998075366020203,0.015221476554870605,-0.01107016485184431,0.005535082425922155
1735739966149145856,106,1735739966,,0.03078833179548383,-0.003872797465883195,0.026203435845673,0.9998276233673096,0.013837706297636032,-0.01107016485184431,0.005535082425922155
1735739966159235584,107,1735739966,,0.031261578910052774,-0.004227007641457021,0.028868895024061,0.9998621344566345,0.01107016485184431,-0.01107016485184431,0.005535082425922155
1735739966169669120,108,1735739966,,0.031711641177535055,-0.004606728893704713,0.031700360588729,0.9998764991760254,0.009686394594609737,-0.01107016485184431,0.005535082425922155
1735739966177488128,109,1735739966,,0.032137959860265256,-0.005008355244062842,0.0347222909331317,0.9998994469642639,0.006918853148818016,-0.01107016485184431,0.005535082425922155
1735739966188256256,110,1735739966,,0.03254064928740263,-0.005427498389035464,0.0378842968493696,0.9998918175697327,0.005535082425922155,-0.012453935109078884,0.005535082425922155
1735739966199712256,111,1735739966,,0.03291934434324503,-0.005860276669263841,0.041155189275741,0.9998984932899475,0.004151311703026295,-0.012453935109078884,0.005535082425922155
1735739966207793664,112,1735739966,,0.03327329266816378,-0.006303706923499703,0.0445500668138264,0.9998984932899475,0.004151311703026295,-0.012453935109078884,0.005535082425922155
1735739966217677568,113,1735739966,,0.03360248688608408,-0.006755486894398928,0.0480751153081653,0.9999195337295532,0.0027675412129610777,-0.01107016485184431,0.005535082425922155
1735739966230971392,114,1735739966,,0.03390780843794346,-0.007214242327027022,0.151730994135141,0.9999205470085144,0.004151311703026295,-0.009686394594609737,0.006918853148818016
1735739966239228416,115,1735739966,,0.03419107552617788,-0.007680265959352255,0.1555362608283753,0.9999138116836548,0.005535082425922155,-0.009686394594609737,0.006918853148818016
1735739966249372672,116,1735739966,,0.03445419117808342,-0.008156224703416228,0.1594968944787975,0.9998841285705566,0.00830262340605259,-0.009686394594609737,0.00830262340605259
1735739966262362112,117,1735739966,,0.03469799995422363,-0.008646517926827073,0.1636039264500136,0.9998449087142944,0.01107016485184431,-0.009686394594609737,0.009686394594609737
1735739966267824640,118,1735739966,,0.03492215517908335,-0.009156533852219581,0.167856194451451,0.9997816681861877,0.013837706297636032,-0.01107016485184431,0.01107016485184431
1735739966278076160,119,1735739966,,0.03512596350163221,-0.009691532542929053,0.1722347330301996,0.9997615814208984,0.015221476554870605,-0.01107016485184431,0.01107016485184431
1735739966288240128,120,1735739966,,0.03530844759196044,-0.01025536062195897,0.1767322890460485,0.9997453093528748,0.015221476554870605,-0.01107016485184431,0.012453935109078884
1735739966303738880,121,1735739966,,0.035468032658100127,-0.010850091688334944,0.181381725147366,0.9997290372848511,0.015221476554870605,-0.012453935109078884,0.012453935109078884
1735739966309096704,122,1735739966,,0.03560278616845608,-0.011475715599954129,0.1861863214522594,0.9997127056121826,0.013837706297636032,-0.013837706297636032,0.013837706297636032
1735739966319725312,123,1735739966,,0.03571049530059099,-0.0121305432356894,0.191112695634365,0.9997107982635498,0.012453935109078884,-0.015221476554870605,0.013837706297636032
1735739966330491904,124,1735739966,,0.03578858580440283,-0.0128116905502975,0.196142373979091,0.9996993541717529,0.009686394594609737,-0.01660524681210518,0.015221476554870605
1735739966344227072,125,1735739966,,0.03583450924605131,-0.013515652064234019,0.20126531496644,0.9996657967567444,0.00830262340605259,-0.017989017069339752,0.01660524681210518
1735739966350701312,126,1735739966,,0.03584615238010883,-0.014238802436739206,0.2064790263772007,0.9996763467788696,0.006918853148818016,-0.017989017069339752,0.01660524681210518
1735739966358477568,127,1735739966,,0.035821763388812544,-0.014977629734203222,0.211811179667711,0.9996677041053772,0.004151311703026295,-0.017989017069339752,0.017989017069339752
1735739966368386304,128,1735739966,,0.03576029118150473,-0.01572867549955845,0.2172946766018866,0.9996466636657715,0.0027675412129610777,-0.017989017069339752,0.019372789189219475
1735739966378107136,129,1735739966,,0.035661942288279534,-0.016488741282373664,0.222923795133829,0.9996188879013062,0.0027675412129610777,-0.017989017069339752,0.020756559446454048
1735739966387979008,130,1735739966,,0.03552769772708416,-0.017255605962127447,0.2286783181130883,0.9996427893638611,0.0027675412129610777,-0.01660524681210518,0.020756559446454048
1735739966398204928,131,1735739966,,0.03535875242203474,-0.018027991633862258,0.2345650069415564,0.9996160268783569,0.0013837706064805388,-0.01660524681210518,0.02214032970368862
1735739966408214272,132,1735739966,,0.035156570523977276,-0.018804821390658616,0.2405917741358274,0.9996064305305481,0.0013837706064805388,-0.015221476554870605,0.023524099960923195
1735739966419039744,133,1735739966,,0.03492270838469267,-0.019584843143820765,0.2467463374137877,0.999573826789856,0.0,-0.015221476554870605,0.024907870218157768
1735739966429574400,134,1735739966,,0.03465829823166132,-0.02036652451381087,0.2530252099037164,0.999537467956543,-0.0013837706064805388,-0.015221476554870605,0.02629164233803749
1735739966437554688,135,1735739966,,0.034364073984324936,-0.021147908996790647,0.2594257764518257,0.9995173811912537,-0.0027675412129610777,-0.013837706297636032,0.027675412595272064
1735739966448058880,136,1735739966,,0.034040459766983985,-0.02192637071013451,0.265948595851659,0.9994732737541199,-0.004151311703026295,-0.013837706297636032,0.029059182852506638
1735739966461460480,137,1735739966,,0.033687296994030475,-0.022698269560933113,0.3726179420948025,0.9994579553604126,-0.006918853148818016,-0.013837706297636032,0.029059182852506638
1735739966469263872,138,1735739966,,0.03330434594303369,-0.023459229692816733,0.3794491484761233,0.9994062185287476,-0.00830262340605259,-0.013837706297636032,0.03044295310974121
1735739966478467328,139,1735739966,,0.03289179839193821,-0.024204904753714798,0.386436470597982,0.9993506669998169,-0.009686394594609737,-0.013837706297636032,0.031826723366975784
1735739966489014016,140,1735739966,,0.032450034208595754,-0.024931691531091933,0.393587854504585,0.9992912411689758,-0.01107016485184431,-0.013837706297636032,0.03321049362421036
1735739966500574208,141,1735739966,,0.03197992008179426,-0.025637207552790645,0.44008988410234445,0.9992625117301941,-0.01107016485184431,-0.012453935109078884,0.03459426388144493
1735739966508971008,142,1735739966,,0.03148268412798643,-0.026320377755910156,0.44083456367254253,0.9992625117301941,-0.01107016485184431,-0.012453935109078884,0.03459426388144493
1735739966519148800,143,1735739966,,0.03095960609614849,-0.026980890501290558,0.4415931393206119,0.9992299675941467,-0.01107016485184431,-0.01107016485184431,0.035978034138679504
1735739966529655552,144,1735739966,,0.03041259823367,-0.0276188638061285,0.44236703485250467,0.999193549156189,-0.01107016485184431,-0.009686394594609737,0.03736180439591408
1735739966537663744,145,1735739966,,0.029844671823084354,-0.028234600089490414,0.44315705046057696,0.9992164969444275,-0.01107016485184431,-0.006918853148818016,0.03736180439591408
1735739966550713344,146,1735739966,,0.029260031227022414,-0.02882857142016292,0.4439625535905361,0.999193549156189,-0.009686394594609737,-0.004151311703026295,0.03874557837843895
1735739966560301568,147,1735739966,,0.02866339344531298,-0.0294016020745039,0.4447814409434795,0.999198317527771,-0.009686394594609737,-0.0027675412129610777,0.03874557837843895
1735739966568216832,148,1735739966,,0.02805939065292478,-0.029954890664666892,0.44561129406094546,0.9991599917411804,-0.00830262340605259,-0.0,0.040129344910383224
1735739966580935424,149,1735739966,,0.027452481687068934,-0.030489600766450166,0.4464519497752189,0.9991025328636169,-0.00830262340605259,0.0013837706064805388,0.041513118892908096
1735739966589540352,150,1735739966,,0.026846747361123562,-0.031006588004529476,0.44730378359556194,0.9990948438644409,-0.00830262340605259,0.004151311703026295,0.041513118892908096
1735739966600157184,151,1735739966,,0.026186100002378226,-0.03155534215271473,0.4482516427338123,0.9990296959877014,-0.00830262340605259,0.005535082425922155,0.04289688542485237
1735739966610516992,152,1735739966,,0.025593902617692947,-0.03203608151525259,0.4491224241256713,0.9990296959877014,-0.00830262340605259,0.005535082425922155,0.04289688542485237
1735739966618299136,153,1735739966,,0.025012317560613156,-0.03249936539679766,0.4500027273595333,0.9989606738090515,-0.00830262340605259,0.006918853148818016,0.04428065940737724
1735739966629207808,154,1735739966,,0.024443146437406534,-0.032944795489311215,0.4508961197733879,0.9989606738090515,-0.00830262340605259,0.006918853148818016,0.04428065940737724
1735739966639587328,155,1735739966,,0.023887314945459367,-0.03337211363017559,0.4518031400442123,0.9988983869552612,-0.00830262340605259,0.006918853148818016,0.045664429664611816
1735739966650223360,156,1735739966,,0.023344976138323544,-0.03378172550350428,0.45271889537572857,0.9988983869552612,-0.00830262340605259,0.006918853148818016,0.045664429664611816
1735739966657876736,157,1735739966,,0.022816273849457502,-0.034174346588552,0.4536434103548526,0.9988446831703186,-0.006918853148818016,0.006918853148818016,0.04704819992184639
1735739966668793088,158,1735739966,,0.02230163404718041,-0.03455109804868699,0.4545794834196567,0.9988341331481934,-0.006918853148818016,0.00830262340605259,0.04704819992184639
1735739966679383296,159,1735739966,,0.021801779586821796,-0.03491352885961533,0.45552668541669844,0.9988427758216858,-0.005535082425922155,0.00830262340605259,0.04704819992184639
1735739966691567360,160,1735739966,,0.021317947804927826,-0.035263339206576344,0.4564855885505676,0.9987708926200867,-0.004151311703026295,0.009686394594609737,0.04843197017908096
1735739966699342848,161,1735739966,,0.020851715337485074,-0.03560256119817495,0.45745709806680673,0.9987756609916687,-0.0027675412129610777,0.009686394594609737,0.04843197017908096
1735739966709678592,162,1735739966,,0.020404605343937874,-0.035933392904698845,0.4584397119283676,0.9986932277679443,-0.0027675412129610777,0.01107016485184431,0.049815740436315536
1735739966720103424,163,1735739966,,0.019977858848869805,-0.036257763169705866,0.45943030089139936,0.9986960887908936,-0.0013837706064805388,0.01107016485184431,0.049815740436315536
1735739966733325312,164,1735739966,,0.01957251587882638,-0.036577206216752534,0.46042884707450865,0.9986960887908936,-0.0013837706064805388,0.01107016485184431,0.049815740436315536
1735739966741634560,165,1735739966,,0.01918953901156783,-0.03689262930303812,0.46143844842910764,0.9986261129379272,-0.0013837706064805388,0.01107016485184431,0.05119951069355011
1735739966749546496,166,1735739966,,0.018829304426908493,-0.037204338535666466,0.4624591228365898,0.9986261129379272,-0.0013837706064805388,0.01107016485184431,0.05119951069355011
1735739966757614848,167,1735739966,,0.01849189326167107,-0.03751210156828165,0.46349225163459773,0.9985542297363281,-0.0013837706064805388,0.01107016485184431,0.05258328467607498
1735739966770842624,168,1735739966,,0.01817712849006057,-0.037815258242189884,0.4645394396781921,0.9985513091087341,-0.0027675412129610777,0.01107016485184431,0.05258328467607498
1735739966778588160,169,1735739966,,0.017884325981140137,-0.03811294924467802,0.4655969542264938,0.9985513091087341,-0.0027675412129610777,0.01107016485184431,0.05258328467607498
1735739966787492608,170,1735739966,,0.017612460460513825,-0.03840422306209803,0.4666619566082954,0.998487114906311,-0.004151311703026295,0.009686394594609737,0.05396705120801926
1735739966797554176,171,1735739966,,0.017360285371541977,-0.0386879364028573,0.4677367088198661,0.9984995722770691,-0.004151311703026295,0.00830262340605259,0.05396705120801926
1735739966809838336,172,1735739966,,0.01712640479207039,-0.03896313775330782,0.4688246127963066,0.9984995722770691,-0.004151311703026295,0.00830262340605259,0.05396705120801926
1735739966817328896,173,1735739966,,0.0169093213789165,-0.039229166954755784,0.4699267503619194,0.9984343647956848,-0.004151311703026295,0.006918853148818016,0.05535082519054413
1735739966830316800,174,1735739966,,0.01670760417357087,-0.0394853712245822,0.4710427504777908,0.9984343647956848,-0.004151311703026295,0.006918853148818016,0.05535082519054413
1735739966840859648,175,1735739966,,0.016520135700702668,-0.039731352254748345,0.4721730244159698,0.9984343647956848,-0.004151311703026295,0.006918853148818016,0.05535082519054413
1735739966848289536,176,1735739966,,0.016346147004514932,-0.03996695514768362,0.4733197447657585,0.9984343647956848,-0.004151311703026295,0.006918853148818016,0.05535082519054413
1735739966858606848,177,1735739966,,0.016185284033417697,-0.04019255239516497,0.47448385477066035,0.9983566999435425,-0.004151311703026295,0.006918853148818016,0.0567345917224884
1735739966868321280,178,1735739966,,0.01603763161227107,-0.04040892954915761,0.4756622430682182,0.9983566999435425,-0.004151311703026295,0.006918853148818016,0.0567345917224884
1735739966878424064,179,1735739966,,0.015903558544814584,-0.04061677627265453,0.4768531975150108,0.9983614683151245,-0.0027675412129610777,0.006918853148818016,0.0567345917224884
1735739966888964352,180,1735739966,,0.015783682577311994,-0.040816763788461684,0.47805784910917276,0.9983614683151245,-0.0027675412129610777,0.006918853148818016,0.0567345917224884
1735739966899563264,181,1735739966,,0.01567857535555959,-0.041009526439011096,0.4792774271965026,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966907309056,182,1735739966,,0.015588454473763703,-0.041195650622248656,0.4805126559734344,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966917527040,183,1735739966,,0.015513242483139037,-0.04137554939836264,0.48176185011863704,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966928274176,184,1735739966,,0.015452700583264232,-0.04154923751950263,0.4830234181880951,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966938834944,185,1735739966,,0.01540661947801709,-0.04171646051108837,0.484299863576889,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966949373440,186,1735739966,,0.015374811999499796,-0.04187703765928745,0.48559398919343943,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966956656640,187,1735739966,,0.015356980338692665,-0.04203110173344611,0.4869062241911888,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966968648448,188,1735739966,,0.015352928107604384,-0.04217902891337871,0.48823720335960386,0.9982818961143494,-0.0027675412129610777,0.006918853148818016,0.058118365705013275
1735739966980360704,189,1735739966,,0.015362616581842303,-0.04232135027647019,0.48958738714456557,0.9982847571372986,-0.0013837706064805388,0.006918853148818016,0.058118365705013275
1735739966986630144,190,1735739966,,0.01538600703701377,-0.04245872966945171,0.49095499634742734,0.9982847571372986,-0.0013837706064805388,0.006918853148818016,0.058118365705013275
1735739966997577728,191,1735739966,,0.015423095785081387,-0.04259205590933561,0.49233880609273906,0.9982847571372986,-0.0013837706064805388,0.006918853148818016,0.058118365705013275
1735739967009013504,192,1735739967,,0.015473909564316272,-0.04272221781313419,0.4937388476729393,0.9982847571372986,-0.0013837706064805388,0.006918853148818016,0.058118365705013275
1735739967017731072,193,1735739967,,0.015538166239857673,-0.04284991610795259,0.49515319883823394,0.998293399810791,-0.0013837706064805388,0.005535082425922155,0.058118365705013275
1735739967028042240,194,1735739967,,0.015615190900862217,-0.042975390516221526,0.4965816360712051,0.998293399810791,-0.0013837706064805388,0.005535082425922155,0.058118365705013275
1735739967041478912,195,1735739967,,0.015703987777233128,-0.04309855621308089,0.4980273199081421,0.9983001351356506,-0.0013837706064805388,0.004151311703026295,0.058118365705013275
1735739967053071104,196,1735739967,,0.015803113002330064,-0.04321918822824956,0.4994900447130203,0.9983001351356506,-0.0013837706064805388,0.004151311703026295,0.058118365705013275
1735739967058402560,197,1735739967,,0.015910940151661633,-0.043336914069950584,0.500967503786087,0.9983049035072327,-0.0013837706064805388,0.0027675412129610777,0.058118365705013275
1735739967068285184,198,1735739967,,0.01602581145241857,-0.04345119159668684,0.5024584454298019,0.9983845353126526,-0.0013837706064805388,0.0027675412129610777,0.0567345917224884
1735739967078653696,199,1735739967,,0.01614620743319392,-0.043561511859297755,0.5039610368013382,0.9983845353126526,-0.0027675412129610777,0.0013837706064805388,0.0567345917224884
1735739967099350528,200,1735739967,,0.016270964518189435,-0.04366742860525846,0.5054746162891388,0.9983845353126526,-0.0027675412129610777,0.0013837706064805388,0.0567345917224884
1735739967107241216,201,1735739967,,0.016399239990860223,-0.04376862097531557,0.5069993895292282,0.9984622001647949,-0.0027675412129610777,0.0013837706064805388,0.05535082519054413
1735739967112486400,202,1735739967,,0.016530473269522186,-0.04386504840105772,0.5085344445705413,0.9984622001647949,-0.0027675412129610777,0.0013837706064805388,0.05535082519054413
1735739967117968384,203,1735739967,,0.016664391439408063,-0.04395687315613031,0.510078055858612,0.9984650611877441,-0.0013837706064805388,0.0013837706064805388,0.05535082519054413
1735739967129068288,204,1735739967,,0.016801029536873104,-0.04404432389885187,0.5116285961866378,0.9985408186912537,-0.0013837706064805388,0.0013837706064805388,0.05396705120801926
1735739967142169344,205,1735739967,,0.016940385717898607,-0.0441275592148304,0.5131826680898666,0.9985379576683044,-0.0027675412129610777,0.0013837706064805388,0.05396705120801926
1735739967149652480,206,1735739967,,0.0170821169950068,-0.04420645371079445,0.514739431142807,0.9986117482185364,-0.0027675412129610777,0.0013837706064805388,0.05258328467607498
1735739967157619712,207,1735739967,,0.0172257162630558,-0.04428058695048094,0.5162996631860732,0.9986117482185364,-0.0027675412129610777,0.0013837706064805388,0.05258328467607498
1735739967168022784,208,1735739967,,0.017370678260922433,-0.044349464736878876,0.5178596895933151,0.9986845850944519,-0.0027675412129610777,0.0,0.05119951069355011
1735739967178603520,209,1735739967,,0.017516435030847786,-0.04441251542419195,0.5194180083274841,0.9986845850944519,-0.0027675412129610777,0.0,0.05119951069355011
1735739967188233984,210,1735739967,,0.017662418615072964,-0.04446913417428732,0.5209765148162842,0.9987497925758362,-0.004151311703026295,-0.0,0.049815740436315536
1735739967197469696,211,1735739967,,0.017808138504624364,-0.04451883785426616,0.522535280585289,0.9987497925758362,-0.004151311703026295,-0.0,0.049815740436315536
1735739967206731776,212,1735739967,,0.017953078374266625,-0.0445613719895482,0.5240924817323684,0.9988178610801697,-0.004151311703026295,-0.0,0.04843197017908096
1735739967218264576,213,1735739967,,0.018096836227923633,-0.04459671076387167,0.5256466609239578,0.9988178610801697,-0.004151311703026295,-0.0,0.04843197017908096
1735739967232107008,214,1735739967,,0.018239229507744315,-0.04462492793798447,0.52719775557518,0.998883068561554,-0.004151311703026295,-0.0013837706064805388,0.04704819992184639
1735739967239879936,215,1735739967,,0.01838000005111098,-0.04464611571282148,0.528745202422142,0.998883068561554,-0.004151311703026295,-0.0013837706064805388,0.04704819992184639
1735739967248266496,216,1735739967,,0.018518791962414984,-0.04466016713529825,0.5302872669696808,0.998947262763977,-0.004151311703026295,-0.0013837706064805388,0.045664429664611816
1735739967261393920,217,1735739967,,0.01866875309497118,-0.04466696050018073,0.5319760483503342,0.998947262763977,-0.004151311703026295,-0.0013837706064805388,0.045664429664611816
1735739967269425152,218,1735739967,,0.018802278488874436,-0.04466481037437916,0.533502824306488,0.9990095496177673,-0.004151311703026295,-0.0013837706064805388,0.04428065940737724
1735739967277187072,219,1735739967,,0.018932801820337773,-0.04465432897210122,0.5350176018476486,0.9990028142929077,-0.005535082425922155,-0.0013837706064805388,0.04428065940737724
1735739967289410816,220,1735739967,,0.019059803076088427,-0.04463514380156994,0.5365187448263168,0.999060332775116,-0.005535082425922155,-0.0027675412129610777,0.04289688542485237
1735739967302834176,221,1735739967,,0.019182496704161164,-0.044606756977736944,0.5380084347724914,0.999060332775116,-0.005535082425922155,-0.0027675412129610777,0.04289688542485237
1735739967307819776,222,1735739967,,0.01930003261193633,-0.044568582102656365,0.539488200545311,0.9991188049316406,-0.005535082425922155,-0.0027675412129610777,0.041513118892908096
1735739967316879616,223,1735739967,,0.01941176354885101,-0.044520268812775605,0.5409560483694076,0.9991188049316406,-0.005535082425922155,-0.0027675412129610777,0.041513118892908096
1735739967327898368,224,1735739967,,0.0195172119140625,-0.04446169909089804,0.5424100291728973,0.9991705417633057,-0.005535082425922155,-0.004151311703026295,0.040129344910383224
1735739967337918720,225,1735739967,,0.019615994151681665,-0.044392965137958526,0.5438476306200027,0.9991753101348877,-0.005535082425922155,-0.0027675412129610777,0.040129344910383224
1735739967348232448,226,1735739967,,0.01970801806077361,-0.044314236603677275,0.5452667605876922,0.9992299675941467,-0.005535082425922155,-0.0027675412129610777,0.03874557837843895
1735739967358481664,227,1735739967,,0.0197935694642365,-0.044225727394223216,0.5466678035259247,0.9992299675941467,-0.005535082425922155,-0.0027675412129610777,0.03874557837843895
1735739967369628928,228,1735739967,,0.01987299688160419,-0.044127695672214036,0.5480519485473633,0.9992826581001282,-0.005535082425922155,-0.0027675412129610777,0.03736180439591408
1735739967379884544,229,1735739967,,0.019946899618953465,-0.0440204032883048,0.5494195532798767,0.9992921948432922,-0.004151311703026295,-0.0013837706064805388,0.03736180439591408
1735739967392407040,230,1735739967,,0.020016210749745366,-0.04390421535819769,0.5507697862386703,0.9993429780006409,-0.004151311703026295,-0.0013837706064805388,0.035978034138679504
1735739967399860992,231,1735739967,,0.02008195001631975,-0.04377961132675409,0.5521028888225555,0.9993429780006409,-0.004151311703026295,-0.0013837706064805388,0.035978034138679504
1735739967407809792,232,1735739967,,0.020145233049988748,-0.043647107519209374,0.5534187716245651,0.9993928074836731,-0.004151311703026295,-0.0,0.03459426388144493
1735739967416990464,233,1735739967,,0.020207048244774345,-0.04350712805986404,0.5547157269716263,0.9993928074836731,-0.004151311703026295,0.0,0.03459426388144493
1735739967428013568,234,1735739967,,0.020268197748810054,-0.04335996430367231,0.5559917253255844,0.9994397759437561,-0.004151311703026295,0.0,0.03321049362421036
1735739967438723072,235,1735739967,,0.020329295620322232,-0.04320577852427959,0.5572483223676681,0.9994397759437561,-0.004151311703026295,0.0,0.03321049362421036
1735739967446726400,236,1735739967,,0.020390695910900827,-0.04304485101252794,0.5584882986545563,0.9994445443153381,-0.0027675412129610777,0.0,0.03321049362421036
1735739967457271552,237,1735739967,,0.020452846717089412,-0.042877635397017,0.5597118777036667,0.9994885921478271,-0.0027675412129610777,0.0013837706064805388,0.031826723366975784
1735739967468307456,238,1735739967,,0.0205161389708519,-0.04270440828055143,0.5609178972244262,0.9994885921478271,-0.0027675412129610777,0.0013837706064805388,0.031826723366975784
1735739967478749184,239,1735739967,,0.020580707285553213,-0.0425252803042531,0.5621058028936387,0.9994895458221436,-0.0027675412129610777,0.0,0.031826723366975784
1735739967488891136,240,1735739967,,0.0206464447081089,-0.04234022565186023,0.5632756394147873,0.9995326995849609,-0.0027675412129610777,0.0,0.03044295310974121
1735739967498169344,241,1735739967,,0.020713146552443506,-0.04214927013963461,0.5644264233112335,0.9995326995849609,-0.0027675412129610777,0.0,0.03044295310974121
1735739967507898368,242,1735739967,,0.020780584160238504,-0.04195244327187538,0.5655582439899445,0.9995326995849609,-0.0027675412129610777,0.0,0.03044295310974121
1735739967517212672,243,1735739967,,0.02084838688373566,-0.041749752424657345,0.5666719418764115,0.999573826789856,-0.0027675412129610777,-0.0,0.029059182852506638
1735739967529029120,244,1735739967,,0.020916145350784066,-0.04154129717499018,0.5677681338787078,0.999573826789856,-0.0027675412129610777,-0.0,0.029059182852506638
1735739967537813248,245,1735739967,,0.02098348891362548,-0.04132733568549156,0.5688476872444153,0.999573826789856,-0.0027675412129610777,-0.0,0.029059182852506638
1735739967550886912,246,1735739967,,0.021050022952258586,-0.04110818143934012,0.5699123007059097,0.9996131062507629,-0.0027675412129610777,-0.0,0.027675412595272064
1735739967558873344,247,1735739967,,0.021115417387336497,-0.04088412947952748,0.5709622335433959,0.9996131062507629,-0.0027675412129610777,-0.0,0.027675412595272064
1735739967566690304,248,1735739967,,0.02117953576147556,-0.04065565187484026,0.5719940435886383,0.9996160268783569,-0.0013837706064805388,-0.0,0.027675412595272064
1735739967576965120,249,1735739967,,0.021242398358881472,-0.0404232133179903,0.5730058443546295,0.9996533393859863,-0.0013837706064805388,-0.0,0.02629164233803749
1735739967588189696,250,1735739967,,0.021304077096283434,-0.04018718630075455,0.5739994418621063,0.9996533393859863,-0.0013837706064805388,-0.0,0.02629164233803749
1735739967597573120,251,1735739967,,0.021364704743027686,-0.039947729408741,0.5749764454364776,0.9996533393859863,-0.0013837706064805388,-0.0,0.02629164233803749
