%time,field.header.seq,field.header.stamp,field.header.frame_id,field.values0,field.values1,field.values2,field.values3,field.values4,field.values5,field.values6
1732448970801229568,95,1732448970,,0.0131775727495551,-0.0003101385664194,-0.00025091976230527506,0.999498188495636,0.0083026234060525,-0.002767541212961,0.0304429531097412
1732448970811002880,96,1732448970,,0.0133517682552337,-0.0004513934545684,0.030195270706329547,0.9994282722473145,0.0110701648518443,-0.002767541212961,0.0318267233669757
1732448970819727616,97,1732448970,,0.0135045293718576,-0.0006010480574332,0.057621456762976433,0.9993698596954346,0.0124539351090788,-0.0013837706064805,0.0332104936242103
1732448970828884224,98,1732448970,,0.0136535316705703,-0.0007753418758511,0.08385802482822993,0.9993056058883668,0.013837706297636,0.0,0.0345942638814449
1732448970840618496,99,1732448970,,0.0138021260499954,-0.0009783301502466,0.10818201462510162,0.999232828617096,0.0152214765548706,0.002767541212961,0.0359780341386795
1732448970849155328,100,1732448970,,0.0139556052163243,-0.0012124219210818,0.13216044193665644,0.999212682247162,0.0152214765548706,0.006918853148818,0.0359780341386795
1732448970860743680,101,1732448970,,0.014121095649898,-0.0014782650396227,0.15477239287799344,0.9991245269775392,0.0152214765548706,0.0110701648518443,0.037361804395914
1732448970869581056,102,1732448970,,0.0143074309453368,-0.0017750503029674,0.17808280521343336,0.9990152716636658,0.013837706297636,0.0166052468121051,0.0387455783784389
1732448970879617280,103,1732448970,,0.0145243359729647,-0.0020999917760491,0.19818773143370283,0.998917520046234,0.0110701648518443,0.020756559446454,0.0401293449103832
1732448970890172928,104,1732448970,,0.0147801516577601,-0.0024483932647854,0.21802922863412622,0.998883068561554,0.0083026234060525,0.0235240999609231,0.0401293449103832
1732448970900434432,105,1732448970,,0.0150814624503254,-0.002815194427967,0.23532355571913216,0.998803436756134,0.006918853148818,0.0249078702181577,0.041513118892908
1732448970911130624,106,1732448970,,0.0154336132109165,-0.0031964709050953,0.25498001698443756,0.9986990094184875,0.0083026234060525,0.0262916423380374,0.0428968854248523
1732448970918448896,107,1732448970,,0.0158392749726772,-0.0035911053419113,0.27159590228101127,0.9987344741821288,0.0083026234060525,0.0249078702181577,0.0428968854248523
1732448970929689088,108,1732448970,,0.0162981059402227,-0.0040005976334214,0.2864218532639187,0.9986951351165771,0.0096863945946097,0.0235240999609231,0.0442806594073772
1732448970938496256,109,1732448970,,0.0168072469532489,-0.0044274632818996,0.3016425838588525,0.9987421035766602,0.0110701648518443,0.020756559446454,0.0442806594073772
1732448970949737216,110,1732448970,,0.0173616707324981,-0.0048738047480583,0.31618139944002666,0.9988197684288024,0.0110701648518443,0.0166052468121051,0.0442806594073772
1732448970960481280,111,1732448970,,0.0179539658129215,-0.0053404723294079,0.33024905602526056,0.9989108443260192,0.0096863945946097,0.0110701648518443,0.0442806594073772
1732448970969086464,112,1732448970,,0.0185750238597393,-0.0058265691623091,0.34384103867548016,0.9989606738090516,0.0083026234060525,0.006918853148818,0.0442806594073772
1732448970980482048,113,1732448970,,0.0192146450281143,-0.0063297017477452,0.3561643001592933,0.9990028142929076,0.0055350824259221,0.0013837706064805,0.0442806594073772
1732448970989814784,114,1732448970,,0.0198627617210149,-0.0068467035889625,0.3677810305759701,0.999006688594818,0.0041513117030262,-0.002767541212961,0.0442806594073772
1732448970999383040,115,1732448970,,0.0205102581530809,-0.0073739485815167,0.37973953545205796,0.99899423122406,0.0013837706064805,-0.006918853148818,0.0442806594073772
1732448971008598016,116,1732448971,,0.0211487002670764,-0.0079073756933212,0.3895595315005539,0.9989721775054932,-0.0,-0.0096863945946097,0.0442806594073772
1732448971019627264,117,1732448971,,0.0217707771807909,-0.0084429699927568,0.40010398080043247,0.9989376664161682,-0.002767541212961,-0.0124539351090788,0.0442806594073772
1732448971030326528,118,1732448971,,0.022370558232069,-0.0089768134057521,0.4099916562863913,0.9989146590232848,-0.0041513117030262,-0.013837706297636,0.0442806594073772
1732448971040803584,119,1732448971,,0.0229431167244911,-0.0095047820359468,0.4194348140133636,0.9988791942596436,-0.006918853148818,-0.0152214765548706,0.0442806594073772
1732448971050063104,120,1732448971,,0.0234850477427244,-0.010022728703916,0.42890448311436,0.9989290237426758,-0.0083026234060525,-0.0152214765548706,0.0428968854248523
1732448971058896896,121,1732448971,,0.0239945203065872,-0.0105269867926836,0.43611473351208935,0.9989165663719176,-0.0096863945946097,-0.0152214765548706,0.0428968854248523
1732448971070041856,122,1732448971,,0.0244704503566026,-0.0110145257785916,0.4447159109918426,0.9989750385284424,-0.0096863945946097,-0.0152214765548706,0.041513118892908
1732448971080140288,123,1732448971,,0.0249123387038707,-0.0114834168925881,0.45245510716244247,0.9989750385284424,-0.0096863945946097,-0.0152214765548706,0.041513118892908
1732448971092335616,124,1732448971,,0.0253200866281986,-0.0119332587346434,0.45857579743026167,0.9989874958992004,-0.0083026234060525,-0.0152214765548706,0.041513118892908
1732448971101299456,125,1732448971,,0.0256937574595212,-0.0123650375753641,0.4665584627057841,0.9989759922027588,-0.006918853148818,-0.0166052468121051,0.041513118892908
1732448971111516160,126,1732448971,,0.0260334555059671,-0.0127811627462506,0.4722099481260743,0.9990411996841432,-0.0055350824259221,-0.0166052468121051,0.0401293449103832
1732448971121704960,127,1732448971,,0.0263391584157943,-0.0131847122684121,0.4782059336848828,0.999047875404358,-0.0041513117030262,-0.0166052468121051,0.0401293449103832
1732448971129762816,128,1732448971,,0.0266103297472,-0.0135784959420561,0.48587749078450837,0.9990239143371582,-0.0041513117030262,-0.0179890170693397,0.0401293449103832
1732448971141211392,129,1732448971,,0.0268458407372236,-0.0139652509242296,0.4915266269900949,0.9990833401679992,-0.002767541212961,-0.0179890170693397,0.0387455783784389
1732448971149814528,130,1732448971,,0.027044465765357,-0.0143478112295269,0.4965536278915182,0.9990862011909484,-0.0013837706064805,-0.0179890170693397,0.0387455783784389
1732448971160907520,131,1732448971,,0.0272053964436054,-0.0147287407889962,0.5006267440271784,0.9990612864494324,0.0,-0.0193727891892194,0.0387455783784389
1732448971170144256,132,1732448971,,0.0273281075060367,-0.0151102319359779,0.5050454894535105,0.9991139769554138,0.0,-0.0193727891892194,0.037361804395914
1732448971180359680,133,1732448971,,0.0274123586714267,-0.0154939349740743,0.5108152962433405,0.99913889169693,0.0013837706064805,-0.0179890170693397,0.037361804395914
1732448971190611712,134,1732448971,,0.0274586696177721,-0.0158808063715696,0.5146993958700923,0.9991896748542786,0.0013837706064805,-0.0179890170693397,0.0359780341386795
1732448971201332480,135,1732448971,,0.027468416839838,-0.0162712167948484,0.5182219608540799,0.999262511730194,0.0013837706064805,-0.0166052468121051,0.0345942638814449
1732448971209681920,136,1732448971,,0.0274438336491584,-0.0166649464517831,0.5229239866394891,0.999284565448761,0.0013837706064805,-0.0152214765548706,0.0345942638814449
1732448971220250368,137,1732448971,,0.0273878090083599,-0.0170614011585712,0.5257650265130184,0.999370813369751,0.0,-0.0124539351090788,0.0332104936242103
1732448971230759680,138,1732448971,,0.0273036118596792,-0.0174600128084421,0.5310938044297202,0.99943208694458,0.0,-0.0110701648518443,0.0318267233669757
1732448971241546752,139,1732448971,,0.0271945912390947,-0.0178600884974002,0.533196904166677,0.999446451663971,-0.0,-0.0096863945946097,0.0318267233669757
1732448971248318720,140,1732448971,,0.0270635671913623,-0.0182606596499681,0.5372423668029205,0.9994885921478271,-0.0013837706064805,-0.0096863945946097,0.0304429531097412
1732448971259663360,141,1732448971,,0.0269121099263429,-0.0186606217175722,0.5396206343885692,0.9995297789573668,-0.0013837706064805,-0.0096863945946097,0.0290591828525066
1732448971268587520,142,1732448971,,0.0267406906932592,-0.019058957695961,0.5429668685952753,0.999569058418274,-0.0013837706064805,-0.0096863945946097,0.027675412595272
1732448971279427072,143,1732448971,,0.0265492182224988,-0.0194551330059766,0.5458066452521986,0.999606430530548,-0.0013837706064805,-0.0096863945946097,0.0262916423380374
1732448971288653056,144,1732448971,,0.0263370089232921,-0.0198489669710397,0.5477333806438865,0.9996274709701538,-0.0013837706064805,-0.0110701648518443,0.0249078702181577
1732448971299967232,145,1732448971,,0.0261027906090021,-0.0202406179159879,0.5518238850659429,0.999644696712494,-0.0013837706064805,-0.0124539351090788,0.0235240999609231
1732448971309357056,146,1732448971,,0.0258450806140899,-0.0206308495253324,0.5538329404228486,0.9996457099914552,-0.0,-0.0124539351090788,0.0235240999609231
1732448971318383872,147,1732448971,,0.0255621243268251,-0.0210208352655172,0.5564425559061537,0.9996591210365297,0.0,-0.013837706297636,0.0221403297036886
1732448971328711424,148,1732448971,,0.0252520684152841,-0.0214119162410497,0.5585227362479988,0.9996677041053772,0.0013837706064805,-0.0152214765548706,0.020756559446454
1732448971340441856,149,1732448971,,0.024913115426898,-0.0218053888529539,0.559992482229661,0.9996734857559204,0.0013837706064805,-0.0166052468121051,0.0193727891892194
1732448971350382848,150,1732448971,,0.0245431251823902,-0.0222023539245128,0.5626032801440152,0.9996993541717528,0.0013837706064805,-0.0166052468121051,0.0179890170693397
